year_month,month_start,year,quarter,month_number,month_name,store_id,store_name,store_city,store_location,product_id,product_name,product_category,transactions,units_sold,revenue,cogs,gross_profit
2023-08,2023-08-19,2023,3,8,August,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,23,Mr. Potatohead,Toys,6,6,59.94,29.94,30.0
2023-08,2023-08-02,2023,3,8,August,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,24,Nerf Gun,Sports & Outdoors,26,26,519.74,389.74,130.0
2023-08,2023-08-02,2023,3,8,August,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,25,PlayDoh Can,Art & Crafts,90,111,331.89,220.89,111.0
2023-08,2023-08-04,2023,3,8,August,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,27,PlayDoh Toolkit,Art & Crafts,54,66,329.34,263.34,66.0
2023-08,2023-08-21,2023,3,8,August,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,28,Playfoam,Art & Crafts,18,18,197.82,71.82,126.0
2023-08,2023-08-16,2023,3,8,August,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,30,Rubik's Cube,Games,43,76,1519.24,1367.24,152.0
2023-08,2023-08-06,2023,3,8,August,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,31,Splash Balls,Sports & Outdoors,22,22,197.78,175.78,22.0
2023-08,2023-08-08,2023,3,8,August,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,32,Supersoaker Water Gun,Sports & Outdoors,7,7,104.93,83.93,21.0
2023-08,2023-08-03,2023,3,8,August,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,33,Teddy Bear,Toys,17,17,220.83,186.83,34.0
2023-08,2023-08-11,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,1,Action Figure,Toys,22,22,351.78,219.78,132.0
2023-08,2023-08-04,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,2,Animal Figures,Toys,23,23,298.77,229.77,69.0
2023-08,2023-08-16,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,3,Barrel O' Slime,Art & Crafts,13,20,79.8,39.8,40.0
2023-08,2023-08-03,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,6,Colorbuds,Electronics,17,17,254.83,118.83,136.0
2023-08,2023-08-07,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,7,Dart Gun,Sports & Outdoors,1,1,15.99,11.99,4.0
2023-08,2023-08-08,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,8,Deck Of Cards,Games,62,90,629.1,359.1,270.0
2023-08,2023-08-01,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,9,Dino Egg,Toys,61,79,868.21,789.21,79.0
2023-08,2023-08-06,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,10,Dinosaur Figures,Toys,18,18,269.82,197.82,72.0
2023-08,2023-08-26,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,11,Etch A Sketch,Art & Crafts,3,3,62.97,32.97,30.0
2023-08,2023-08-06,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,13,Gamer Headphones,Electronics,32,32,671.68,479.68,192.0
2023-08,2023-08-16,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,14,Glass Marbles,Games,10,10,109.9,59.9,50.0
2023-08,2023-08-05,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,16,Jenga,Games,5,5,49.95,14.95,35.0
2023-08,2023-08-19,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,17,Kids Makeup Kit,Art & Crafts,14,14,279.86,195.86,84.0
2023-08,2023-08-20,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,18,Lego Bricks,Toys,3,3,119.97,104.97,15.0
2023-08,2023-08-03,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,19,Magic Sand,Art & Crafts,84,185,2958.15,2588.15,370.0
2023-08,2023-08-10,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,21,Mini Ping Pong Set,Sports & Outdoors,39,39,389.61,272.61,117.0
2023-08,2023-08-17,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,23,Mr. Potatohead,Toys,4,4,39.96,19.96,20.0
2023-08,2023-08-04,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,25,PlayDoh Can,Art & Crafts,86,144,430.56,286.56,144.0
2023-08,2023-08-20,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,27,PlayDoh Toolkit,Art & Crafts,21,21,104.79,83.79,21.0
2023-08,2023-08-19,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,28,Playfoam,Art & Crafts,12,12,131.88,47.88,84.0
2023-08,2023-08-09,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,29,Plush Pony,Toys,19,19,379.81,170.81,209.0
2023-08,2023-08-02,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,30,Rubik's Cube,Games,29,29,579.71,521.71,58.0
2023-08,2023-08-28,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,31,Splash Balls,Sports & Outdoors,17,17,152.83,135.83,17.0
2023-08,2023-08-02,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,32,Supersoaker Water Gun,Sports & Outdoors,9,9,134.91,107.91,27.0
2023-08,2023-08-21,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,33,Teddy Bear,Toys,5,5,64.95,54.95,10.0
2023-08,2023-08-18,2023,3,8,August,21,Maven Toys Santiago 1,Santiago,Downtown,34,Toy Robot,Electronics,3,3,77.97,62.97,15.0
2023-08,2023-08-01,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,1,Action Figure,Toys,16,35,559.65,349.65,210.0
2023-08,2023-08-01,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,2,Animal Figures,Toys,50,50,649.5,499.5,150.0
2023-08,2023-08-01,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,3,Barrel O' Slime,Art & Crafts,28,38,151.62,75.62,76.0
2023-08,2023-08-08,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,4,Chutes & Ladders,Games,9,9,116.91,89.91,27.0
2023-08,2023-08-22,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,5,Classic Dominoes,Games,9,9,89.91,71.91,18.0
2023-08,2023-08-01,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,6,Colorbuds,Electronics,100,125,1873.75,873.75,1000.0
2023-08,2023-08-04,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,7,Dart Gun,Sports & Outdoors,29,29,463.71,347.71,116.0
2023-08,2023-08-02,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,8,Deck Of Cards,Games,24,24,167.76,95.76,72.0
2023-08,2023-08-01,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,9,Dino Egg,Toys,11,11,120.89,109.89,11.0
2023-08,2023-08-01,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,10,Dinosaur Figures,Toys,6,6,89.94,65.94,24.0
2023-08,2023-08-13,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,11,Etch A Sketch,Art & Crafts,19,19,398.81,208.81,190.0
2023-08,2023-08-11,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,12,Foam Disk Launcher,Sports & Outdoors,5,5,59.95,44.95,15.0
2023-08,2023-08-05,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,13,Gamer Headphones,Electronics,22,22,461.78,329.78,132.0
2023-08,2023-08-08,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,15,Hot Wheels 5-Pack,Toys,61,61,365.39,243.39,122.0
2023-08,2023-08-19,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,16,Jenga,Games,6,6,59.94,17.94,42.0
2023-08,2023-08-14,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,17,Kids Makeup Kit,Art & Crafts,11,11,219.89,153.89,66.0
2023-08,2023-08-03,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,18,Lego Bricks,Toys,51,58,2319.42,2029.42,290.0
2023-08,2023-08-01,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,19,Magic Sand,Art & Crafts,54,92,1471.08,1287.08,184.0
2023-08,2023-08-03,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,21,Mini Ping Pong Set,Sports & Outdoors,49,49,489.51,342.51,147.0
2023-08,2023-08-02,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,23,Mr. Potatohead,Toys,17,17,169.83,84.83,85.0
2023-08,2023-08-02,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,24,Nerf Gun,Sports & Outdoors,19,19,379.81,284.81,95.0
2023-08,2023-08-05,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,25,PlayDoh Can,Art & Crafts,117,200,598.0,398.0,200.0
2023-08,2023-08-15,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,27,PlayDoh Toolkit,Art & Crafts,10,10,49.9,39.9,10.0
2023-08,2023-08-30,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,28,Playfoam,Art & Crafts,15,38,417.62,151.62,266.0
2023-08,2023-08-04,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,29,Plush Pony,Toys,1,1,19.99,8.99,11.0
2023-08,2023-08-02,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,30,Rubik's Cube,Games,8,8,159.92,143.92,16.0
2023-08,2023-08-04,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,31,Splash Balls,Sports & Outdoors,25,25,224.75,199.75,25.0
2023-08,2023-08-24,2023,3,8,August,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,33,Teddy Bear,Toys,5,5,64.95,54.95,10.0
2023-08,2023-08-05,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,1,Action Figure,Toys,9,9,143.91,89.91,54.0
2023-08,2023-08-02,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,2,Animal Figures,Toys,30,30,389.7,299.7,90.0
2023-08,2023-08-03,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,3,Barrel O' Slime,Art & Crafts,24,27,107.73,53.73,54.0
2023-08,2023-08-04,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,4,Chutes & Ladders,Games,14,14,181.86,139.86,42.0
2023-08,2023-08-06,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,6,Colorbuds,Electronics,31,39,584.61,272.61,312.0
2023-08,2023-08-26,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,7,Dart Gun,Sports & Outdoors,12,12,191.88,143.88,48.0
2023-08,2023-08-05,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,8,Deck Of Cards,Games,64,64,447.36,255.36,192.0
2023-08,2023-08-02,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,9,Dino Egg,Toys,66,66,725.34,659.34,66.0
2023-08,2023-08-02,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,10,Dinosaur Figures,Toys,38,38,569.62,417.62,152.0
2023-08,2023-08-13,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,13,Gamer Headphones,Electronics,15,15,314.85,224.85,90.0
2023-08,2023-08-03,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,14,Glass Marbles,Games,19,19,208.81,113.81,95.0
2023-08,2023-08-03,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,15,Hot Wheels 5-Pack,Toys,20,20,119.8,79.8,40.0
2023-08,2023-08-12,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,17,Kids Makeup Kit,Art & Crafts,6,6,119.94,83.94,36.0
2023-08,2023-08-11,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,18,Lego Bricks,Toys,19,19,759.81,664.81,95.0
2023-08,2023-08-11,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,19,Magic Sand,Art & Crafts,24,38,607.62,531.62,76.0
2023-08,2023-08-02,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,21,Mini Ping Pong Set,Sports & Outdoors,46,46,459.54,321.54,138.0
2023-08,2023-08-31,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,23,Mr. Potatohead,Toys,5,5,49.95,24.95,25.0
2023-08,2023-08-20,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,24,Nerf Gun,Sports & Outdoors,7,7,139.93,104.93,35.0
2023-08,2023-08-09,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,25,PlayDoh Can,Art & Crafts,15,15,44.85,29.85,15.0
2023-08,2023-08-13,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,26,PlayDoh Playset,Art & Crafts,10,10,249.9,209.9,40.0
2023-08,2023-08-21,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,27,PlayDoh Toolkit,Art & Crafts,6,6,29.94,23.94,6.0
2023-08,2023-08-28,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,30,Rubik's Cube,Games,11,11,219.89,197.89,22.0
2023-08,2023-08-04,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,31,Splash Balls,Sports & Outdoors,36,36,323.64,287.64,36.0
2023-08,2023-08-08,2023,3,8,August,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,33,Teddy Bear,Toys,9,23,298.77,252.77,46.0
2023-08,2023-08-05,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,1,Action Figure,Toys,9,9,143.91,89.91,54.0
2023-08,2023-08-02,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2,Animal Figures,Toys,50,50,649.5,499.5,150.0
2023-08,2023-08-01,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,3,Barrel O' Slime,Art & Crafts,29,43,171.57,85.57,86.0
2023-08,2023-08-07,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,6,Colorbuds,Electronics,25,37,554.63,258.63,296.0
2023-08,2023-08-06,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,7,Dart Gun,Sports & Outdoors,12,12,191.88,143.88,48.0
2023-08,2023-08-03,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,8,Deck Of Cards,Games,71,75,524.25,299.25,225.0
2023-08,2023-08-02,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,9,Dino Egg,Toys,74,95,1044.05,949.05,95.0
2023-08,2023-08-02,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,10,Dinosaur Figures,Toys,24,24,359.76,263.76,96.0
2023-08,2023-08-11,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,11,Etch A Sketch,Art & Crafts,6,11,230.89,120.89,110.0
2023-08,2023-08-26,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,12,Foam Disk Launcher,Sports & Outdoors,1,1,11.99,8.99,3.0
2023-08,2023-08-06,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,13,Gamer Headphones,Electronics,29,29,608.71,434.71,174.0
2023-08,2023-08-04,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,14,Glass Marbles,Games,57,68,747.32,407.32,340.0
2023-08,2023-08-10,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,15,Hot Wheels 5-Pack,Toys,19,19,113.81,75.81,38.0
2023-08,2023-08-11,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,17,Kids Makeup Kit,Art & Crafts,12,12,239.88,167.88,72.0
2023-08,2023-08-01,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,18,Lego Bricks,Toys,44,44,1759.56,1539.56,220.0
2023-08,2023-08-01,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,19,Magic Sand,Art & Crafts,42,42,671.58,587.58,84.0
2023-08,2023-08-02,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,21,Mini Ping Pong Set,Sports & Outdoors,48,50,499.5,349.5,150.0
2023-08,2023-08-11,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,23,Mr. Potatohead,Toys,3,3,29.97,14.97,15.0
2023-08,2023-08-09,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,24,Nerf Gun,Sports & Outdoors,21,21,419.79,314.79,105.0
2023-08,2023-08-08,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,25,PlayDoh Can,Art & Crafts,67,88,263.12,175.12,88.0
2023-08,2023-08-07,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,27,PlayDoh Toolkit,Art & Crafts,11,11,54.89,43.89,11.0
2023-08,2023-08-21,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,28,Playfoam,Art & Crafts,6,15,164.85,59.85,105.0
2023-08,2023-08-01,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,30,Rubik's Cube,Games,19,19,379.81,341.81,38.0
2023-08,2023-08-04,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,31,Splash Balls,Sports & Outdoors,23,23,206.77,183.77,23.0
2023-08,2023-08-31,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,33,Teddy Bear,Toys,7,7,90.93,76.93,14.0
2023-08,2023-08-11,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,34,Toy Robot,Electronics,5,5,129.95,104.95,25.0
2023-08,2023-08-23,2023,3,8,August,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,35,Uno Card Game,Games,10,10,79.9,39.9,40.0
2023-08,2023-08-12,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,1,Action Figure,Toys,21,21,335.79,209.79,126.0
2023-08,2023-08-09,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2,Animal Figures,Toys,27,36,467.64,359.64,108.0
2023-08,2023-08-12,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,3,Barrel O' Slime,Art & Crafts,28,28,111.72,55.72,56.0
2023-08,2023-08-01,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,6,Colorbuds,Electronics,73,102,1528.98,712.98,816.0
2023-08,2023-08-15,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,7,Dart Gun,Sports & Outdoors,4,4,63.96,47.96,16.0
2023-08,2023-08-04,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,8,Deck Of Cards,Games,22,30,209.7,119.7,90.0
2023-08,2023-08-06,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,9,Dino Egg,Toys,53,87,956.13,869.13,87.0
2023-08,2023-08-10,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,10,Dinosaur Figures,Toys,10,10,149.9,109.9,40.0
2023-08,2023-08-09,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,11,Etch A Sketch,Art & Crafts,16,16,335.84,175.84,160.0
2023-08,2023-08-10,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,12,Foam Disk Launcher,Sports & Outdoors,9,9,107.91,80.91,27.0
2023-08,2023-08-10,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,13,Gamer Headphones,Electronics,49,53,1112.47,794.47,318.0
2023-08,2023-08-01,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,15,Hot Wheels 5-Pack,Toys,28,28,167.72,111.72,56.0
2023-08,2023-08-21,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,16,Jenga,Games,4,4,39.96,11.96,28.0
2023-08,2023-08-25,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,17,Kids Makeup Kit,Art & Crafts,8,8,159.92,111.92,48.0
2023-08,2023-08-03,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,18,Lego Bricks,Toys,95,95,3799.05,3324.05,475.0
2023-08,2023-08-03,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,19,Magic Sand,Art & Crafts,30,30,479.7,419.7,60.0
2023-08,2023-08-23,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,23,Mr. Potatohead,Toys,28,28,279.72,139.72,140.0
2023-08,2023-08-05,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,24,Nerf Gun,Sports & Outdoors,19,19,379.81,284.81,95.0
2023-08,2023-08-01,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,25,PlayDoh Can,Art & Crafts,74,139,415.61,276.61,139.0
2023-08,2023-08-19,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,27,PlayDoh Toolkit,Art & Crafts,26,26,129.74,103.74,26.0
2023-08,2023-08-24,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,28,Playfoam,Art & Crafts,33,44,483.56,175.56,308.0
2023-08,2023-08-17,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,29,Plush Pony,Toys,4,4,79.96,35.96,44.0
2023-08,2023-08-07,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,30,Rubik's Cube,Games,26,26,519.74,467.74,52.0
2023-08,2023-08-03,2023,3,8,August,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,31,Splash Balls,Sports & Outdoors,8,8,71.92,63.92,8.0
2023-08,2023-08-16,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,2,Animal Figures,Toys,5,5,64.95,49.95,15.0
2023-08,2023-08-09,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,3,Barrel O' Slime,Art & Crafts,28,28,111.72,55.72,56.0
2023-08,2023-08-18,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,5,Classic Dominoes,Games,6,6,59.94,47.94,12.0
2023-08,2023-08-04,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,6,Colorbuds,Electronics,36,36,539.64,251.64,288.0
2023-08,2023-08-15,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,7,Dart Gun,Sports & Outdoors,10,10,159.9,119.9,40.0
2023-08,2023-08-18,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,8,Deck Of Cards,Games,33,33,230.67,131.67,99.0
2023-08,2023-08-06,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,9,Dino Egg,Toys,21,21,230.79,209.79,21.0
2023-08,2023-08-09,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,10,Dinosaur Figures,Toys,12,12,179.88,131.88,48.0
2023-08,2023-08-11,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,12,Foam Disk Launcher,Sports & Outdoors,9,9,107.91,80.91,27.0
2023-08,2023-08-22,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,13,Gamer Headphones,Electronics,22,43,902.57,644.57,258.0
2023-08,2023-08-04,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,15,Hot Wheels 5-Pack,Toys,50,50,299.5,199.5,100.0
2023-08,2023-08-19,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,16,Jenga,Games,9,9,89.91,26.91,63.0
2023-08,2023-08-30,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,17,Kids Makeup Kit,Art & Crafts,6,6,119.94,83.94,36.0
2023-08,2023-08-25,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,18,Lego Bricks,Toys,11,11,439.89,384.89,55.0
2023-08,2023-08-05,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,19,Magic Sand,Art & Crafts,43,72,1151.28,1007.28,144.0
2023-08,2023-08-07,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,20,Mini Basketball Hoop,Sports & Outdoors,3,3,74.97,26.97,48.0
2023-08,2023-08-04,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,21,Mini Ping Pong Set,Sports & Outdoors,53,90,899.1,629.1,270.0
2023-08,2023-08-25,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,23,Mr. Potatohead,Toys,14,37,369.63,184.63,185.0
2023-08,2023-08-16,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,24,Nerf Gun,Sports & Outdoors,7,7,139.93,104.93,35.0
2023-08,2023-08-01,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,25,PlayDoh Can,Art & Crafts,73,177,529.23,352.23,177.0
2023-08,2023-08-12,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,26,PlayDoh Playset,Art & Crafts,15,15,374.85,314.85,60.0
2023-08,2023-08-22,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,28,Playfoam,Art & Crafts,29,29,318.71,115.71,203.0
2023-08,2023-08-04,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,30,Rubik's Cube,Games,52,52,1039.48,935.48,104.0
2023-08,2023-08-05,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,31,Splash Balls,Sports & Outdoors,21,28,251.72,223.72,28.0
2023-08,2023-08-31,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,34,Toy Robot,Electronics,6,6,155.94,125.94,30.0
2023-08,2023-08-23,2023,3,8,August,26,Maven Toys Campeche 2,Campeche,Commercial,35,Uno Card Game,Games,4,4,31.96,15.96,16.0
2023-08,2023-08-14,2023,3,8,August,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,1,Action Figure,Toys,33,91,1455.09,909.09,546.0
2023-08,2023-08-06,2023,3,8,August,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,2,Animal Figures,Toys,41,41,532.59,409.59,123.0
2023-08,2023-08-05,2023,3,8,August,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,3,Barrel O' Slime,Art & Crafts,40,40,159.6,79.6,80.0
2023-08,2023-08-01,2023,3,8,August,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,6,Colorbuds,Electronics,44,44,659.56,307.56,352.0
